 0.030000 8.0000 5.09620523 5.0962 3.0817 3.6248 1.5087 -2.934 0.966 -0.667 -2.122 -2.879 -3.513 -4.459 -5.166 -5.286 3.32493067 3
 0.030000 8.0000 5.09625912 5.0963 3.0958 3.6232 1.4884 -2.970 0.975 -0.677 -2.139 -2.902 -3.544 -4.498 -5.210 -5.331 3.32493091 3
 0.030000 8.0000 5.09640694 5.0964 3.1241 3.6203 1.4482 -3.040 0.992 -0.698 -2.176 -2.951 -3.607 -4.576 -5.297 -5.421 3.32493162 3
 0.030000 8.0000 5.09643650 5.0964 3.1290 3.6197 1.4410 -3.053 0.996 -0.700 -2.182 -2.959 -3.618 -4.589 -5.313 -5.437 3.32493186 3
 0.030000 8.0000 5.09670448 5.0967 3.1629 3.6162 1.3932 -3.137 1.016 -0.726 -2.226 -3.018 -3.693 -4.682 -5.416 -5.545 3.32493305 3
 0.030000 8.0000 5.09706163 5.0971 3.2021 3.6121 1.3377 -3.235 1.040 -0.755 -2.278 -3.086 -3.781 -4.789 -5.537 -5.669 3.32493472 3
 0.030000 8.0000 5.09744835 5.0974 3.2422 3.6081 1.2815 -3.336 1.062 -0.787 -2.334 -3.158 -3.870 -4.898 -5.659 -5.795 3.32493663 3
 0.030000 8.0000 5.09781981 5.0978 3.2800 3.6046 1.2297 -3.430 1.078 -0.821 -2.388 -3.226 -3.955 -5.000 -5.772 -5.913 3.32493830 3
 0.030000 8.0000 5.09819174 5.0982 3.3176 3.6012 1.1787 -3.524 1.090 -0.857 -2.445 -3.296 -4.040 -5.101 -5.885 -6.029 3.32493997 3
 0.030000 8.0000 5.09860039 5.0986 3.3588 3.5976 1.1231 -3.627 1.080 -0.891 -2.495 -3.363 -4.130 -5.212 -6.007 -6.155 3.32494187 3
 0.030000 8.0000 5.09904623 5.0990 3.4038 3.5936 1.0621 -3.739 1.058 -0.923 -2.542 -3.428 -4.225 -5.334 -6.142 -6.293 3.32494402 3
 0.030000 8.0000 5.09952259 5.0995 3.4519 3.5893 0.9968 -3.860 1.033 -0.958 -2.592 -3.499 -4.326 -5.463 -6.286 -6.442 3.32494640 3
 0.030000 8.0000 5.09998655 5.1000 3.4930 3.5856 0.9411 -3.962 1.013 -0.988 -2.634 -3.559 -4.413 -5.574 -6.408 -6.568 3.32494855 3
 0.030000 8.0000 5.10137796 5.1014 3.5302 3.5822 0.8902 -4.056 0.996 -1.013 -2.671 -3.613 -4.491 -5.674 -6.520 -6.683 3.32495499 4
 0.030000 8.0000 5.10240221 5.1024 3.5244 3.5828 0.8987 -4.041 0.997 -1.011 -2.667 -3.605 -4.479 -5.658 -6.502 -6.665 3.32495975 4
 0.030000 8.0000 5.10682487 5.1068 3.4818 3.5872 0.9594 -3.934 1.008 -0.991 -2.633 -3.550 -4.392 -5.542 -6.371 -6.529 3.32498050 4
 0.030000 8.0000 5.10938072 5.1094 3.4452 3.5909 1.0106 -3.843 1.020 -0.972 -2.601 -3.500 -4.317 -5.443 -6.260 -6.415 3.32499242 4
 0.030000 8.0000 5.11165810 5.1117 3.4057 3.5947 1.0656 -3.744 1.035 -0.949 -2.565 -3.446 -4.235 -5.336 -6.140 -6.291 3.32500315 4
 0.030000 8.0000 5.11360788 5.1136 3.3683 3.5983 1.1177 -3.651 1.048 -0.927 -2.531 -3.395 -4.157 -5.235 -6.027 -6.174 3.32501221 4
 0.030000 8.0000 5.11551285 5.1155 3.3295 3.6020 1.1714 -3.554 1.044 -0.899 -2.484 -3.333 -4.073 -5.130 -5.910 -6.053 3.32502103 4
 0.030000 8.0000 5.11774492 5.1177 3.2840 3.6064 1.2345 -3.440 1.022 -0.860 -2.419 -3.250 -3.970 -5.006 -5.772 -5.911 3.32503152 4
 0.030000 8.0000 5.11972141 5.1197 3.2463 3.6100 1.2869 -3.346 1.003 -0.828 -2.366 -3.182 -3.886 -4.904 -5.658 -5.793 3.32504058 4
 0.030000 8.0000 5.12187099 5.1219 3.2095 3.6136 1.3383 -3.254 0.986 -0.797 -2.314 -3.116 -3.803 -4.804 -5.547 -5.678 3.32505059 4
 0.030000 8.0000 5.12437010 5.1244 3.1730 3.6173 1.3897 -3.163 0.966 -0.768 -2.265 -3.052 -3.722 -4.705 -5.435 -5.563 3.32506227 4
 0.030000 8.0000 5.12743187 5.1274 3.1375 3.6210 1.4405 -3.074 0.944 -0.742 -2.218 -2.991 -3.642 -4.608 -5.326 -5.449 3.32507634 4
 0.030000 8.0000 5.13204575 5.1320 3.0980 3.6256 1.4987 -2.975 0.910 -0.719 -2.170 -2.925 -3.555 -4.498 -5.202 -5.321 3.32509780 4
 0.030000 8.0000 5.13915300 5.1392 3.0631 3.6308 1.5551 -2.888 0.859 -0.703 -2.126 -2.864 -3.478 -4.399 -5.084 -5.199 3.32513046 4
 0.030000 8.0000 5.15078926 5.1508 3.0433 3.6373 1.6017 -2.838 0.747 -0.740 -2.132 -2.848 -3.442 -4.335 -4.997 -5.106 3.32518363 5
 0.030000 8.0000 5.15620661 5.1562 3.0477 3.6402 1.6095 -2.849 0.668 -0.789 -2.168 -2.874 -3.459 -4.339 -4.991 -5.098 3.32520843 5
 0.030000 8.0000 5.19693661 5.1969 3.0952 3.6440 1.5804 -2.968 0.476 -0.954 -2.319 -3.014 -3.586 -4.450 -5.087 -5.191 3.32539153 5
 0.030000 8.0000 5.19999981 5.2000 3.0982 3.6440 1.5776 -2.976 0.469 -0.961 -2.327 -3.021 -3.593 -4.458 -5.094 -5.199 3.32540512 5
 0.030000 8.0000 5.23707533 5.2371 3.1346 3.6438 1.5437 -3.066 0.393 -1.047 -2.417 -3.112 -3.684 -4.549 -5.186 -5.290 3.32556796 6
 0.030000 8.0000 5.25295353 5.2530 3.1427 3.6417 1.5285 -3.087 0.424 -1.040 -2.420 -3.121 -3.700 -4.575 -5.218 -5.324 3.32563663 6
 0.030000 8.0000 5.29924536 5.2992 3.1655 3.6303 1.4638 -3.144 0.650 -0.944 -2.380 -3.119 -3.734 -4.658 -5.342 -5.458 3.32583332 6
 0.030000 8.0000 5.31142044 5.3114 3.1894 3.6244 1.4173 -3.203 0.744 -0.922 -2.388 -3.146 -3.781 -4.731 -5.436 -5.556 3.32588434 7
 0.030000 8.0000 5.31327868 5.3133 3.2042 3.6220 1.3932 -3.240 0.774 -0.920 -2.398 -3.166 -3.812 -4.773 -5.486 -5.609 3.32589221 7
 0.030000 8.0000 5.31612253 5.3161 3.2466 3.6163 1.3281 -3.346 0.833 -0.930 -2.438 -3.229 -3.903 -4.892 -5.624 -5.752 3.32590389 7
 0.030000 8.0000 5.31705189 5.3171 3.3025 3.6099 1.2468 -3.486 0.884 -0.963 -2.506 -3.323 -4.026 -5.045 -5.798 -5.934 3.32590771 7
 0.030000 8.0000 5.31731939 5.3173 3.3266 3.6075 1.2129 -3.547 0.898 -0.981 -2.539 -3.366 -4.080 -5.111 -5.872 -6.010 3.32590890 7
 0.030000 8.0000 5.31766605 5.3177 3.3191 3.6084 1.2241 -3.528 0.890 -0.978 -2.530 -3.353 -4.064 -5.090 -5.848 -5.985 3.32591033 7
 0.030000 8.0000 5.31797838 5.3180 3.2997 3.6103 1.2512 -3.479 0.879 -0.962 -2.504 -3.319 -4.020 -5.038 -5.789 -5.924 3.32591176 7
 0.030000 8.0000 5.31901264 5.3190 3.3332 3.6064 1.2023 -3.563 0.912 -0.980 -2.544 -3.374 -4.094 -5.130 -5.894 -6.033 3.32591605 7
 0.030000 8.0000 5.31948614 5.3195 3.3714 3.6025 1.1484 -3.659 0.938 -1.009 -2.595 -3.442 -4.179 -5.234 -6.011 -6.154 3.32591796 7
 0.030000 8.0000 5.31999207 5.3200 3.4065 3.5990 1.0995 -3.746 0.950 -1.035 -2.639 -3.501 -4.256 -5.329 -6.118 -6.264 3.32592010 7
 0.030000 8.0000 5.32061434 5.3206 3.4425 3.5955 1.0493 -3.836 0.939 -1.054 -2.670 -3.548 -4.330 -5.427 -6.227 -6.378 3.32592249 7
 0.030000 8.0000 5.32136631 5.3214 3.4797 3.5918 0.9976 -3.929 0.926 -1.074 -2.704 -3.599 -4.407 -5.528 -6.340 -6.494 3.32592583 7
 0.030000 8.0000 5.32223034 5.3222 3.5178 3.5881 0.9447 -4.025 0.913 -1.096 -2.738 -3.651 -4.486 -5.631 -6.456 -6.613 3.32592940 7
 0.030000 8.0000 5.32319641 5.3232 3.5567 3.5843 0.8906 -4.122 0.899 -1.117 -2.773 -3.704 -4.566 -5.736 -6.574 -6.736 3.32593322 7
 0.030000 8.0000 5.32422304 5.3242 3.5961 3.5803 0.8355 -4.220 0.884 -1.139 -2.807 -3.758 -4.648 -5.843 -6.694 -6.860 3.32593751 7
 0.030000 8.0000 5.32522440 5.3252 3.6357 3.5763 0.7800 -4.319 0.870 -1.159 -2.842 -3.811 -4.729 -5.950 -6.816 -6.985 3.32594180 7
 0.030000 8.0000 5.32613373 5.3261 3.6757 3.5722 0.7235 -4.419 0.827 -1.143 -2.828 -3.831 -4.792 -6.061 -6.941 -7.113 3.32594538 7
 0.030000 8.0000 5.32692766 5.3269 3.7156 3.5681 0.6673 -4.519 0.766 -1.109 -2.791 -3.833 -4.846 -6.172 -7.067 -7.241 3.32594872 7
 0.030000 8.0000 5.32762861 5.3276 3.7548 3.5640 0.6117 -4.617 0.699 -1.077 -2.752 -3.834 -4.898 -6.282 -7.192 -7.367 3.32595158 7
 0.030000 8.0000 5.32827139 5.3283 3.7935 3.5598 0.5564 -4.714 0.625 -1.042 -2.708 -3.830 -4.949 -6.391 -7.316 -7.493 3.32595420 7
 0.030000 8.0000 5.32887459 5.3289 3.8321 3.5556 0.5008 -4.810 0.544 -1.006 -2.661 -3.823 -4.998 -6.499 -7.442 -7.620 3.32595682 7
 0.030000 8.0000 5.32943964 5.3294 3.8706 3.5513 0.4452 -4.906 0.456 -0.969 -2.611 -3.814 -5.046 -6.608 -7.567 -7.747 3.32595921 7
 0.030000 8.0000 5.32997179 5.3300 3.9082 3.5470 0.3906 -5.001 0.450 -0.881 -2.511 -3.767 -5.068 -6.714 -7.684 -7.869 3.32596135 7
 0.030000 8.0000 5.33049154 5.3305 3.9433 3.5431 0.3398 -5.088 0.479 -0.778 -2.399 -3.710 -5.078 -6.813 -7.791 -7.980 3.32596350 7
 0.030000 8.0000 5.33112717 5.3311 3.9842 3.5392 0.2833 -5.190 0.490 -0.693 -2.304 -3.668 -5.105 -6.926 -7.912 -8.106 3.32596612 7
 0.030000 8.0000 5.33152866 5.3315 4.0250 3.5356 0.2283 -5.292 0.491 -0.624 -2.226 -3.639 -5.137 -7.038 -8.031 -8.230 3.32596779 7
 0.030000 8.0000 5.33160782 5.3316 4.0351 3.5345 0.2139 -5.318 0.497 -0.598 -2.198 -3.625 -5.142 -7.067 -8.062 -8.262 3.32596803 8
